clue_numbers,solving_time_ms,backtrack_count,propagation_count
895761234234958176176342895483195627519276483627834519961427358358619742742583961,21,0.025,167,1246
916728453453169872872534916695812347347956281281473695738645129129387564564291738,21,0.022,117,822
284673519519428736736951284973145628451862973628397451845236197362719845197584362,21,0.174,1708,15117
746258391258913674913746825691874532325691487874325169132469758587132946469587213,21,0.017,90,588
268519743195734862347826591726981435819453627534672918681395274472168359953247186,21,0.017,103,688
751463892928571364643298175174632589362985417895714236239857641416329758587146923,21,0.047,359,2965
583427196196358274274619583761593842842176935935284761328741659417965328659832417,21,0.063,548,4691
947625183265183497813497625139742568472568319658319742726851934394276851581934276,21,0.018,102,669
365427198724918653819563247471689325532174869986235714257841936148396572693752481,21,0.074,681,5899
829341765657982341413765982574629813138457629296813457382174596965238174741596238,21,5.813,60665,545727
473189265625374891981526743216457389754938126839612574567843912192765438348291657,21,0.048,189,1474
714358692692471583583269714469137258258946371371825469146783925837592146925614837,21,2.265,10161,91207
623941857758623149941758326436519782519287634287436915372164598895372461164895273,21,0.083,348,2871
157394862268175943349286751836752419914863527725941638471639285693528174582417396,21,0.130,561,4794
532891674476532198891476235243159786159687342687243951718364529925718463364925817,21,1.514,7593,68086
872395146641287359953164278394716582167528493285439761718952634436871925529643817,21,3.146,15961,143403
315847926629135784487269513961358247742691835538472169276913458193584672854726391,21,2.431,14438,129707
693142587142875369875693214458736192736921845921458673284567931319284756567319428,21,0.312,3093,27606
812379645465218793973564182246183957381795426597642831124837569738956214659421378,21,0.048,333,2755
675218394812349567943576281561482739284793156397165428158924673429637815736851942,21,0.336,3398,30333
968735421214986375753241896132694758649578213587123964371462589426859137895317642,21,0.143,1195,10522
278946531513872694649315287786594123495231768132687459951723846864159372327468915,21,5.498,64562,580837
738412659142596837956378241427651983389247165561839724273164598614985372895723416,21,0.042,304,2490
123589467895476321764312598479631285316258974582947613637125849948763152251894736,21,0.018,100,651
368972541541863279279145368936721854854639127127458936412586793793214685685397412,21,0.027,190,1471
183672594726954138549318762265149873491783256837526419654891327918237645372465981,21,0.148,1452,12828
581942376637581429942637815198264537753198642264753981476315298829476153315829764,21,0.027,183,1407
714283965283695174695714823371528649469371258528469731952146387837952416146837592,21,0.776,8634,77488
985417362147236958326895174518374629692158743734962581259781436871643295463529817,21,0.036,284,2319
985746321647123985321589647413952876259678413876314259734291568568437192192865734,22,260.864,2016681,18149864
567284319482931657139765842918357426246819573753642198625498731894173265371526984,21,0.174,759,6577
928647531746153298351829476219784653487365129563912847894576312132498765675231984,21,0.130,532,4540
561374289347982615928516473196745328754823961832169547273698154415237896689451732,21,0.275,1352,11908
147963825285741639369582417728419356914635278536827194472196583853274961691358742,21,0.068,293,2385
391756284756428913428391567563287149914563872287914635639875421142639758875142396,21,49.655,382920,3446040
759823641641795832832614759327481596418569327596372418964257183275138964183946275,21,88.169,708966,6380444
875463219219857436436291875752386194194725368368149752521678943943512687687934521,21,0.024,127,927
915432768234678159876519342158943627349267581762851493623785914491326875587194236,21,28.891,208898,1879851
514782936278963154396145728982631475745829613163457892629314587857296341431578269,21,0.040,110,751
547361289163829475928745631635182794281974356479536812816297543792453168354618927,21,0.090,389,3262
671532894352894761984761532168327945237945618495618327726453189819276453543189276,21,0.031,85,521
698254317452317896713896254269543178871962543345178962526431789134789625987625431,21,0.053,210,1652
612879534345126798987453261794315826268947153531682479829734615156298347473561982,21,0.076,288,2381
396128745281754693547639182912587364463291578875346219158473926734962851629815437,21,3.962,41132,369935
784295631592631487136487295347528169961743528825169743219376854673854912458912376,21,0.033,247,1980
715824936369571824248936571682319745457268319193745268531487692926153487874692153,21,0.026,158,1163
683142597759638241124795836246519378837264915591873462375486129468921753912357684,21,0.170,1717,15224
268315947479682153531794826926538714147269385853471692314927568685143279792856431,21,0.085,705,6122
598746321647123598321895647475612983216389475983574216759461832164238759832957164,21,0.023,144,1078
259387146783164925461952378975843612126579834348621597537418269692735481814296753,21,0.020,111,749
248913567391657842765482193829361475136745928574298631452839716617524389983176254,21,3.460,20005,179839
547163928829754136631982745376821594495637812218549673984375261162498357753216489,21,0.689,7598,68142
528791346719346582364582791685279134297134658143658279872913465931465827456827913,21,3.336,39158,352185
694812357218375469573496821869123745321754986457968132732549618945681273186237594,21,0.075,597,5130
936274581472581639185639274297845316548316792613792845769428153824153967351967428,21,0.225,2215,19697
142765398756893421839124567561379284397482615428516973975238146614957832283641759,21,0.252,2493,22165
492157368751683429386294715648972153135846297279531684917365842563428971824719536,21,0.022,146,1083
928576314431928765576431289384269157715384692269715843652147938893652471147893526,21,0.081,637,5489
145738269738629415629145378381297546456381927297456831562814793973562184814973652,21,0.087,781,6797
518934726672158943394762185983476251746215839125893467859347612261589374437621598,21,1.160,5663,50725
129453867345768192876291354617329548932845671584176923791532486253684719468917235,21,0.071,290,2390
928347651734651289165289347357816492681492573249573816513968724472135968896724135,21,1.249,13466,120941
647152389215893647389476215531689724968247531724315968876524193193768452452931876,21,0.029,201,1546
695283174328741695174956328256837941783419256941562783437195862862374519519628437,21,0.564,2845,25360
795864123123597468468321795849613572572948316316275849987436251634152987251789634,21,0.021,109,763
176458329392716584548932167259367841814529673637184295723641958461895732985273416,21,2.686,29355,263945
714235698968417352532869174329786415145923867687541239871354926453692781296178543,21,0.021,120,841
539817264718642593246935781495783126387261459162594378654379812821456937973128645,21,0.032,223,1814
128574639693128547574693182945236718236781954781945263417359826359862471862417395,21,0.151,1423,12569
964823517517469328328715964831657492756294831492138756185976243679342185243581679,21,0.015,77,475
921437568568921437437568921846152793793846152152793846674285319285319674319674285,21,51.447,405428,3648590
396281574821745693475936128918524367254673819763198452689412735537869241142357986,21,0.128,562,4821
634927815297158436518364792723589164461273958859641327145736289376892541982415673,21,0.039,149,1099
137965428596842713284371659653294871718536942429187365872613594361459287945728136,21,2.132,11820,106153
915743826826195473473286915387962541692451387541837692134678259768529134259314768,21,0.083,762,6599
174259368592368417683417259841572693936184572725693184269831745457926831318745926,21,0.986,11204,100605
128364975364597281597128643943275816681943752275681439739852164852416397416739528,21,0.022,135,978
514867923923415768768329514352174896471698352896253471639542187187936245245781639,21,0.023,132,942
857329164146578923932461875369714582528693417471285396613847259295136748784952631,21,0.063,539,4608
672983145541276983389145276934751862157862439268439751823594617716328594495617328,21,0.225,2284,20299
743926185629581743185347629568413972972865314314279568237698451451732896896154237,21,12.447,93188,838449
637458192129736845854921673482319756765284931913567428578142369396875214241693587,21,0.050,178,1367
497681235168235974523974681674812359281359746935746812759468123846123597312597468,21,0.071,260,2084
986472315351689247274153968849217536563948721712365894695824173428731659137596482,21,0.073,297,2441
316527849725948316849613725974186532532479681681235974198362457457891263263754198,21,8.135,98053,882248
475238916619574238832916574358621497126497853794853621543182769281769345967345182,21,0.044,307,2526
719235486523468179846197253984713562652849731371526894465981327237654918198372645,21,0.013,78,465
284319756931765824576842391862493175349157682715628439658234917423971568197586243,21,0.171,1707,15134
236917845791854326485362971123795468648231759579486213912578634364129587857643192,21,3.668,31614,284292
873425691961387524254196783496718235187532946325649817549861372618273459732954168,21,0.032,250,1988
